index,Date (EST),Contents,Category,Post Title,Date_Ext,token_text,sentiment_py,same_pred
160,10/17/2017,"Fuel-cell Racer Joins Exciting Roster of Unique Cars in PS4’s Iconic Racing Sim

FOUNTAIN VALLEY, Calif., Oct. 17, 2017 /PRNewswire/ – One of the most exhilarating concepts to come out of Hyundai’s design studios makes a triumphant return today in Polyphony Digital’s hotly anticipated next-generation racing simulation, Gran Turismo Sport, now on sale for the Playstation 4. 





The N 2025 Vision Gran Turismo is Hyundai’s entry in GT Sport’s top racing class, Group 1, where it competes against other manufacturers’ Vision Gran Turismo projects and a multitude of well-known real-world prototype racing cars from different manufacturers including Aston Martin, Bugatti and McLaren. 

“The N 2025 Vision GT is our ambitious take on what we think prototype racing could look like in the not-too-distant future. We’re thrilled to see it presented anew in one of the most visually stunning racing simulations ever created,” said Chris Chapman, Chief Designer at the Hyundai Design Center in Irvine, CA. “This concept is a point of pride for Hyundai on so many fronts. It effortlessly combines beauty and function as a racing car, and it boasts a fuel-cell powertrain that is as progressive as the bodywork wrapped around it. It’s exciting to know that players who drive it in Gran Turismo Sport can now do so in pursuit of a real FIA Championship that’s exclusive to the game.”

The N 2025 Vision Gran Turismo is joined by four other Hyundai race cars, each based on the Genesis Coupe, and each tied to a specific in-game racing class:

 * Hyundai Genesis Coupe 3.8 Track (N class) 
 * Hyundai Genesis Coupe Gr.3 (Group 3 class) 
 * Hyundai Genesis Coupe Gr.4 (Group 4 class) 
 * Hyundai Genesis Coupe Gr.B Rally Car (Group B class) 
ABOUT SONY INTERACTIVE ENTERTAINMENT
Recognized as a global leader in interactive and digital entertainment, Sony Interactive Entertainment (SIE) is responsible for the PlayStation® brand and family of products and services. PlayStation has delivered innovation to the market since the launch of the original PlayStation in Japan in 1994. The PlayStation family of products and services include PlayStation®4, PlayStation®VR, PlayStation®Vita, PlayStation®3, PlayStation®Store, PlayStation®Plus, PlayStation™Video, PlayStation™Music, PlayStation™Now, PlayStation™Vue, PlayStation®Original and acclaimed PlayStation software titles from SIE Worldwide Studios. Headquartered in San Mateo, California, SIE is a wholly-owned subsidiary of Sony Corporation and has global functions and regional headquarters in California, London and Tokyo.

More information about PlayStation products can be found at http://www.playstation.com. 

PlayStation, PS4, PS3, PS2 and PSP are registered trademarks or trademarks of Sony Computer Entertainment Inc. All other trademarks are property of their respective owners.

ABOUT GRAN TURISMO® 
Gran Turismo® is a video game developed by Polyphony Digital Inc., a subsidiary of Sony Interactive Entertainment Inc. Having launched in 1997, the multi-award-winning franchise has become the most successful title for the PlayStation® console, surpassing worldwide sales of 76 million units. Regarded as the best and most authentic driving simulator due to true-to-life graphics, authentic physics technology and careful attention to detail, Polyphony and its famed creator Kazunori Yamauchi have revolutionized the racing game genre.

HYUNDAI MOTOR AMERICA
Hyundai Motor America, headquartered in Fountain Valley, Calif., is a subsidiary of Hyundai Motor Company of Korea. Hyundai vehicles are distributed throughout the United States by Hyundai Motor America and are sold and serviced through 835 dealerships nationwide. All new Hyundai vehicles sold in the U.S. are covered by the Hyundai Assurance program, which includes a 5-year/60,000-mile fully-transferable new vehicle limited warranty, Hyundai’s 10-year/100,000-mile powertrain limited warranty and five years of complimentary Roadside Assistance.

For more details on Hyundai Assurance, please visit www.HyundaiAssurance.com

Please visit our media website at www.hyundainews.com and our blog at www.hyundailikesunday.com  

Hyundai Motor America on Twitter | YouTube | Facebook





View original content with multimedia:http://www.prnewswire.com/news-releases/hyundai-n-2025-vision-gt-concept-returns-in-gran-turismo-sport-300538466.html Hyundai N 2025 Vision GT Concept Returns In Gran Turismo Sport",neutral,Hyundai N 2025 Vision GT Concept Returns In Gran Turismo Sport,10/17/2017,"['fuel', 'cell', 'racer', 'joins', 'exciting', 'roster', 'of', 'unique', 'cars', 'in', 'ps4', 's', 'iconic', 'racing', 'sim', 'fountain', 'valley', '', 'calif', '', 'oct', '17', '', '2017', 'prnewswire', '', 'one', 'of', 'the', 'most', 'exhilarating', 'concepts', 'to', 'come', 'out', 'of', 'hyundai', 's', 'design', 'studios', 'makes', 'a', 'triumphant', 'return', 'today', 'in', 'polyphony', 'digital', 's', 'hotly', 'anticipated', 'next', 'generation', 'racing', 'simulation', '', 'gran', 'turismo', 'sport', '', 'now', 'on', 'sale', 'for', 'the', 'playstation', '4', '', 'the', 'n', '2025', 'vision', 'gran', 'turismo', 'is', 'hyundai', 's', 'entry', 'in', 'gt', 'sport', 's', 'top', 'racing', 'class', '', 'group', '1', '', 'where', 'it', 'competes', 'against', 'other', 'manufacturers', 'vision', 'gran', 'turismo', 'projects', 'and', 'a', 'multitude', 'of', 'well', 'known', 'real', 'world', 'prototype', 'racing', 'cars', 'from', 'different', 'manufacturers', 'including', 'aston', 'martin', '', 'bugatti', 'and', 'mclaren', '', '', 'the', 'n', '2025', 'vision', 'gt', 'is', 'our', 'ambitious', 'take', 'on', 'what', 'we', 'think', 'prototype', 'racing', 'could', 'look', 'like', 'in', 'the', 'not', 'too', 'distant', 'future', '', 'we', 're', 'thrilled', 'to', 'see', 'it', 'presented', 'anew', 'in', 'one', 'of', 'the', 'most', 'visually', 'stunning', 'racing', 'simulations', 'ever', 'created', '', '', 'said', 'chris', 'chapman', '', 'chief', 'designer', 'at', 'the', 'hyundai', 'design', 'center', 'in', 'irvine', '', 'ca', '', '', 'this', 'concept', 'is', 'a', 'point', 'of', 'pride', 'for', 'hyundai', 'on', 'so', 'many', 'fronts', '', 'it', 'effortlessly', 'combines', 'beauty', 'and', 'function', 'as', 'a', 'racing', 'car', '', 'and', 'it', 'boasts', 'a', 'fuel', 'cell', 'powertrain', 'that', 'is', 'as', 'progressive', 'as', 'the', 'bodywork', 'wrapped', 'around', 'it', '', 'it', 's', 'exciting', 'to', 'know', 'that', 'players', 'who', 'drive', 'it', 'in', 'gran', 'turismo', 'sport', 'can', 'now', 'do', 'so', 'in', 'pursuit', 'of', 'a', 'real', 'fia', 'championship', 'that', 's', 'exclusive', 'to', 'the', 'game', '', '', 'the', 'n', '2025', 'vision', 'gran', 'turismo', 'is', 'joined', 'by', 'four', 'other', 'hyundai', 'race', 'cars', '', 'each', 'based', 'on', 'the', 'genesis', 'coupe', '', 'and', 'each', 'tied', 'to', 'a', 'specific', 'in', 'game', 'racing', 'class', '', 'hyundai', 'genesis', 'coupe', '38', 'track', '', 'n', 'class', '', '', 'hyundai', 'genesis', 'coupe', 'gr3', '', 'group', '3', 'class', '', '', 'hyundai', 'genesis', 'coupe', 'gr4', '', 'group', '4', 'class', '', '', 'hyundai', 'genesis', 'coupe', 'gr', '', 'b', 'rally', 'car', '', 'group', 'b', 'class', '', 'about', 'sony', 'interactive', 'entertainment', 'recognized', 'as', 'a', 'global', 'leader', 'in', 'interactive', 'and', 'digital', 'entertainment', '', 'sony', 'interactive', 'entertainment', '', 'sie', '', 'is', 'responsible', 'for', 'the', 'playstation', 'brand', 'and', 'family', 'of', 'products', 'and', 'services', '', 'playstation', 'has', 'delivered', 'innovation', 'to', 'the', 'market', 'since', 'the', 'launch', 'of', 'the', 'original', 'playstation', 'in', 'japan', 'in', '1994', '', 'the', 'playstation', 'family', 'of', 'products', 'and', 'services', 'include', 'playstation4', '', 'playstationvr', '', 'playstationvita', '', 'playstation3', '', 'playstationstore', '', 'playstationplus', '', 'playstationvideo', '', 'playstationmusic', '', 'playstationnow', '', 'playstationvue', '', 'playstationoriginal', 'and', 'acclaimed', 'playstation', 'software', 'titles', 'from', 'sie', 'worldwide', 'studios', '', 'headquartered', 'in', 'san', 'mateo', '', 'california', '', 'sie', 'is', 'a', 'wholly', 'owned', 'subsidiary', 'of', 'sony', 'corporation', 'and', 'has', 'global', 'functions', 'and', 'regional', 'headquarters', 'in', 'california', '', 'london', 'and', 'tokyo', '', 'more', 'information', 'about', 'playstation', 'products', 'can', 'be', 'found', 'at', '', 'playstation', '', 'ps4', '', 'ps3', '', 'ps2', 'and', 'psp', 'are', 'registered', 'trademarks', 'or', 'trademarks', 'of', 'sony', 'computer', 'entertainment', 'inc', 'all', 'other', 'trademarks', 'are', 'property', 'of', 'their', 'respective', 'owners', '', 'about', 'gran', 'turismo', 'gran', 'turismo', 'is', 'a', 'video', 'game', 'developed', 'by', 'polyphony', 'digital', 'inc', '', 'a', 'subsidiary', 'of', 'sony', 'interactive', 'entertainment', 'inc', 'having', 'launched', 'in', '1997', '', 'the', 'multi', 'award', 'winning', 'franchise', 'has', 'become', 'the', 'most', 'successful', 'title', 'for', 'the', 'playstation', 'console', '', 'surpassing', 'worldwide', 'sales', 'of', '76', 'million', 'units', '', 'regarded', 'as', 'the', 'best', 'and', 'most', 'authentic', 'driving', 'simulator', 'due', 'to', 'true', 'to', 'life', 'graphics', '', 'authentic', 'physics', 'technology', 'and', 'careful', 'attention', 'to', 'detail', '', 'polyphony', 'and', 'its', 'famed', 'creator', 'kazunori', 'yamauchi', 'have', 'revolutionized', 'the', 'racing', 'game', 'genre', '', 'hyundai', 'motor', 'america', 'hyundai', 'motor', 'america', '', 'headquartered', 'in', 'fountain', 'valley', '', 'calif', '', 'is', 'a', 'subsidiary', 'of', 'hyundai', 'motor', 'company', 'of', 'korea', '', 'hyundai', 'vehicles', 'are', 'distributed', 'throughout', 'the', 'united', 'states', 'by', 'hyundai', 'motor', 'america', 'and', 'are', 'sold', 'and', 'serviced', 'through', '835', 'dealerships', 'nationwide', '', 'all', 'new', 'hyundai', 'vehicles', 'sold', 'in', 'the', 'us', 'are', 'covered', 'by', 'the', 'hyundai', 'assurance', 'program', '', 'which', 'includes', 'a', 'fully', 'transferable', 'new', 'vehicle', 'limited', 'warranty', '', 'hyundai', 's', 'powertrain', 'limited', 'warranty', 'and', 'five', 'years', 'of', 'complimentary', 'roadside', 'assistance', '', 'for', 'more', 'details', 'on', 'hyundai', 'assurance', '', 'please', 'visit', 'www', '', 'URL', 'please', 'visit', 'our', 'media', 'website', 'at', 'URL', 'and', 'our', 'blog', 'at', 'URL', 'hyundai', 'motor', 'america', 'on', 'twitter', '', 'youtube', '', 'facebook', 'view', 'original', 'content', 'with', 'multimedia', 'releaseshyundai', 'gt', 'concept', 'returns', 'in', 'gran', 'turismo', 'hyundai', 'n', '2025', 'vision', 'gt', 'concept', 'returns', 'in', 'gran', 'turismo', 'sport']",neutral,1.0
161,10/13/2017,@BatchyHD @TheFunPunGuy You got a PlayStation now Batchy lad? @BatchyHD @TheFunPunGuy You got a PlayStation now Batchy lad?,neutral,@BatchyHD @TheFunPunGuy You got a PlayStation now Batchy lad?,10/13/2017,"['SCREEN_NAME', 'SCREEN_NAME', 'you', 'got', 'a', 'playstation', 'now', 'batchy', 'lad', '', 'SCREEN_NAME', 'SCREEN_NAME', 'you', 'got', 'a', 'playstation', 'now', 'batchy', 'lad', '']",neutral,1.0
162,10/16/2017,@O_R_Cesar I doubt they would tbh since it's already on the PlayStation now streams but I think that's why they remastered LA Noire @O_R_Cesar I doubt they would tbh since it's already on the PlayStation now streams but I think that's why they remastered LA Noire,negative,@O_R_Cesar I doubt they would tbh since it's already on the PlayStation now streams but I think that's why they remastered LA Noire,10/16/2017,"['SCREEN_NAME', 'i', 'doubt', 'they', 'would', 'tbh', 'since', 'it', 's', 'already', 'on', 'the', 'playstation', 'now', 'streams', 'but', 'i', 'think', 'that', 's', 'why', 'they', 'remastered', 'la', 'noire', 'SCREEN_NAME', 'i', 'doubt', 'they', 'would', 'tbh', 'since', 'it', 's', 'already', 'on', 'the', 'playstation', 'now', 'streams', 'but', 'i', 'think', 'that', 's', 'why', 'they', 'remastered', 'la', 'noire']",neutral,0.0
163,10/16/2017,"I'm a fairly patient person, I'm not a perfectionist, I don't mind the odd hiccups now and again, but I am fed up with needing to reboot my router so that I can get the service I am entitled to have. The v1.22t issue seems to be dragging on for far too long. Today I rebooted because I lost the Sky channels, unable to log onto router and playstation not connecting. Router and playstation now ok but still no Sky (but program guide and info button are still showing program information!!). Remote connection is enabled on the router and my profile is up to date. OK, I know that the OCEs are not available till Monday but can anyone offer a glimmer of hope? Solved! Jump to the Best Answer. ====================::==================== Hi AWM Mars If you start your own thread (new message), we ’ d love to help. We ’ ve found that posting in someone else ’ s conversation makes it harder to follow when looking for an answer. It ’ s easier and quicker if we can chat with you in a single thread, if you start your own thread, that will keep our community organised and help others with a similar problem. Check your home phone number or account number are also added to your Community Profile as that will really help us to find your details quicker. Thanks Karl Check & Report l Our latest Blog l Share your Ideas l Service Status l Help with your Service l Community Stars Solved: HG633 v1.22t How long do we have to wait for TT ...",negative,Solved: HG633 v1.22t How long do we have to wait for TT ...,10/16/2017,"['i', 'm', 'a', 'fairly', 'patient', 'person', '', 'i', 'm', 'not', 'a', 'perfectionist', '', 'i', 'do', 'nt', 'mind', 'the', 'odd', 'hiccups', 'now', 'and', 'again', '', 'but', 'i', 'am', 'fed', 'up', 'with', 'needing', 'to', 'reboot', 'my', 'router', 'so', 'that', 'i', 'can', 'get', 'the', 'service', 'i', 'am', 'entitled', 'to', 'have', '', 'the', 'v122', 't', 'issue', 'seems', 'to', 'be', 'dragging', 'on', 'for', 'far', 'too', 'long', '', 'today', 'i', 'rebooted', 'because', 'i', 'lost', 'the', 'sky', 'channels', '', 'unable', 'to', 'log', 'onto', 'router', 'and', 'playstation', 'not', 'connecting', '', 'router', 'and', 'playstation', 'now', 'ok', 'but', 'still', 'no', 'sky', '', 'but', 'program', 'guide', 'and', 'info', 'button', 'are', 'still', 'showing', 'program', 'information', '', '', '', '', 'remote', 'connection', 'is', 'enabled', 'on', 'the', 'router', 'and', 'my', 'profile', 'is', 'up', 'to', 'date', '', 'ok', '', 'i', 'know', 'that', 'the', 'oces', 'are', 'not', 'available', 'till', 'monday', 'but', 'can', 'anyone', 'offer', 'a', 'glimmer', 'of', 'hope', '', 'solved', '', 'jump', 'to', 'the', 'best', 'answer', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'hi', 'awm', 'mars', 'if', 'you', 'start', 'your', 'own', 'thread', '', 'new', 'message', '', '', 'we', '', 'd', 'love', 'to', 'help', '', 'we', '', 've', 'found', 'that', 'posting', 'in', 'someone', 'else', '', 's', 'conversation', 'makes', 'it', 'harder', 'to', 'follow', 'when', 'looking', 'for', 'an', 'answer', '', 'it', '', 's', 'easier', 'and', 'quicker', 'if', 'we', 'can', 'chat', 'with', 'you', 'in', 'a', 'single', 'thread', '', 'if', 'you', 'start', 'your', 'own', 'thread', '', 'that', 'will', 'keep', 'our', 'community', 'organised', 'and', 'help', 'others', 'with', 'a', 'similar', 'problem', '', 'check', 'your', 'home', 'phone', 'number', 'or', 'account', 'number', 'are', 'also', 'added', 'to', 'your', 'community', 'profile', 'as', 'that', 'will', 'really', 'help', 'us', 'to', 'find', 'your', 'details', 'quicker', '', 'thanks', 'karl', 'check', '', 'report', 'l', 'our', 'latest', 'blog', 'l', 'share', 'your', 'ideas', 'l', 'service', 'status', 'l', 'help', 'with', 'your', 'service', 'l', 'community', 'stars', 'solved', 'hg633', 'v122', 't', 'how', 'long', 'do', 'we', 'have', 'to', 'wait', 'for', 'tt', '']",neutral,0.0
164,10/13/2017,"https://www.gamespot.com/articles/xbox-one-backwards-compatibility-is-not-being-igno/1100-6453995/ ""One of the Xbox One's standout features is backwards compatibility support for Xbox 360 games. There are more than 400 titles in the catalog right now, and the library is seemingly always growing. Microsoft is committed to backwards compatibility now and in the long run, Xbox boss Phil Spencer told GameSpot at the Brazil Game Show today."" ""The Xbox One is the only new-generation console that has true backwards compatibility support. The PlayStation 4, by comparison, requires users to re-purchase older games to play on the system through PlayStation Now and the PS2 Classics program."" nan",neutral,,10/13/2017,"['', 'one', 'of', 'the', 'xbox', 'one', 's', 'standout', 'features', 'is', 'backwards', 'compatibility', 'support', 'for', 'xbox', '360', 'games', '', 'there', 'are', 'more', 'than', '400', 'titles', 'in', 'the', 'catalog', 'right', 'now', '', 'and', 'the', 'library', 'is', 'seemingly', 'always', 'growing', '', 'microsoft', 'is', 'committed', 'to', 'backwards', 'compatibility', 'now', 'and', 'in', 'the', 'long', 'run', '', 'xbox', 'boss', 'phil', 'spencer', 'told', 'gamespot', 'at', 'the', 'brazil', 'game', 'show', 'today', '', '', '', 'the', 'xbox', 'one', 'is', 'the', 'only', 'new', 'generation', 'console', 'that', 'has', 'true', 'backwards', 'compatibility', 'support', '', 'the', 'playstation', '4', '', 'by', 'comparison', '', 'requires', 'users', 'to', 're', 'purchase', 'older', 'games', 'to', 'play', 'on', 'the', 'system', 'through', 'playstation', 'now', 'and', 'the', 'ps2', 'classics', 'program', '', '', 'nan']",neutral,1.0
165,10/17/2017,@JamieMoranUK That's the John Kodera affect. Kodera the head of Playstation also was the dude that supported in putting PSNow on PC. @JamieMoranUK That's the John Kodera affect. Kodera the head of Playstation also was the dude that supported in putting PSNow on PC.,neutral,@JamieMoranUK That's the John Kodera affect. Kodera the head of Playstation also was the dude that supported in putting PSNow on PC.,10/17/2017,"['SCREEN_NAME', 'that', 's', 'the', 'john', 'kodera', 'affect', '', 'kodera', 'the', 'head', 'of', 'playstation', 'also', 'was', 'the', 'dude', 'that', 'supported', 'in', 'putting', 'psnow', 'on', 'pc', '', 'SCREEN_NAME', 'that', 's', 'the', 'john', 'kodera', 'affect', '', 'kodera', 'the', 'head', 'of', 'playstation', 'also', 'was', 'the', 'dude', 'that', 'supported', 'in', 'putting', 'psnow', 'on', 'pc', '']",neutral,1.0
166,10/14/2017,going to waste away the day playing playstation now games and then start the sopranos later tonight 😎 going to waste away the day playing playstation now games and then start the sopranos later tonight 😎,negative,going to waste away the day playing playstation now games and then start the sopranos later tonight 😎,10/14/2017,"['going', 'to', 'waste', 'away', 'the', 'day', 'playing', 'playstation', 'now', 'games', 'and', 'then', 'start', 'the', 'sopranos', 'later', 'tonight', '', 'going', 'to', 'waste', 'away', 'the', 'day', 'playing', 'playstation', 'now', 'games', 'and', 'then', 'start', 'the', 'sopranos', 'later', 'tonight', '']",negative,1.0
167,10/17/2017,"Time for some Atelier Shallie! 😄💖💜 Completed God of War this afternoon via psnow, such a brutal game! Now its time for some cute stuff and play Atelier! 😄💖💜
 _____________________________
 Tags: nan",positive,,10/17/2017,"['time', 'for', 'some', 'atelier', 'shallie', '', '', 'completed', 'god', 'of', 'war', 'this', 'afternoon', 'via', 'psnow', '', 'such', 'a', 'brutal', 'game', '', 'now', 'its', 'time', 'for', 'some', 'cute', 'stuff', 'and', 'play', 'atelier', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'tags', 'nan']",negative,0.0
168,10/13/2017,@PlayStation Now if only there were games for it 🤔 https://t.co/fOa9yc4xqi @PlayStation Now if only there were games for it 🤔 https://t.co/fOa9yc4xqi,neutral,@PlayStation Now if only there were games for it 🤔 https://t.co/fOa9yc4xqi,10/13/2017,"['SCREEN_NAME', 'now', 'if', 'only', 'there', 'were', 'games', 'for', 'it', '', 'SCREEN_NAME', 'now', 'if', 'only', 'there', 'were', 'games', 'for', 'it', '']",neutral,1.0
169,10/14/2017,@ladyG_23 I’m gonna start making a list of screen names I see on PlayStation now. @ladyG_23 I’m gonna start making a list of screen names I see on PlayStation now.,neutral,@ladyG_23 I’m gonna start making a list of screen names I see on PlayStation now.,10/14/2017,"['SCREEN_NAME', 'i', 'm', 'gon', 'na', 'start', 'making', 'a', 'list', 'of', 'screen', 'names', 'i', 'see', 'on', 'playstation', 'now', '', 'SCREEN_NAME', 'i', 'm', 'gon', 'na', 'start', 'making', 'a', 'list', 'of', 'screen', 'names', 'i', 'see', 'on', 'playstation', 'now', '']",neutral,1.0
170,10/15/2017,Can you use PSNow with a Xbox One Controller? https://t.co/nzaB7sadkS Can you use PSNow with a Xbox One Controller? https://t.co/nzaB7sadkS,neutral,Can you use PSNow with a Xbox One Controller? https://t.co/nzaB7sadkS,10/15/2017,"['can', 'you', 'use', 'psnow', 'with', 'a', 'xbox', 'one', 'controller', '', 'can', 'you', 'use', 'psnow', 'with', 'a', 'xbox', 'one', 'controller', '']",neutral,1.0
171,10/14/2017,"As a side note, a better place to ask this without everyone telling you PSNow sucks would be r/PlaystationNow. nan",negative,,10/14/2017,"['as', 'a', 'side', 'note', '', 'a', 'better', 'place', 'to', 'ask', 'this', 'without', 'everyone', 'telling', 'you', 'psnow', 'sucks', 'would', 'be', 'rplaystationnow', '', 'nan']",neutral,0.0
172,10/17/2017,Does anyone play Xbox anymore or are you all on PlayStation now? Debating whether or not to get one.... Does anyone play Xbox anymore or are you all on PlayStation now? Debating whether or not to get one....,negative,Does anyone play Xbox anymore or are you all on PlayStation now? Debating whether or not to get one....,10/17/2017,"['does', 'anyone', 'play', 'xbox', 'anymore', 'or', 'are', 'you', 'all', 'on', 'playstation', 'now', '', 'debating', 'whether', 'or', 'not', 'to', 'get', 'one', '', 'does', 'anyone', 'play', 'xbox', 'anymore', 'or', 'are', 'you', 'all', 'on', 'playstation', 'now', '', 'debating', 'whether', 'or', 'not', 'to', 'get', 'one', '']",neutral,0.0
