index,Date (EST),Contents,Category,Post Title,Date_Ext,token_text,sentiment_py,same_pred
735,2018/10/10,"@SearchingShane Is the Paypal account from the same region as the PSN account? They need to be otherwise they won't hook up. Also, you can only link a Paypal account with one PSN account at a time, in case it is already registered with another. ^DB @SearchingShane Is the Paypal account from the same region as the PSN account? They need to be otherwise they won't hook up. Also, you can only link a Paypal account with one PSN account at a time, in case it is already registered with another. ^DB",neutral,"@SearchingShane Is the Paypal account from the same region as the PSN account? They need to be otherwise they won't hook up. Also, you can only link a Paypal account with one PSN account at a time, in case it is already registered with another. ^DB",2018/10/10,"['SCREEN_NAME', 'is', 'the', 'paypal', 'account', 'from', 'the', 'same', 'region', 'as', 'the', 'psn', 'account', '', 'they', 'need', 'to', 'be', 'otherwise', 'they', 'wo', 'nt', 'hook', 'up', '', 'also', '', 'you', 'can', 'only', 'link', 'a', 'paypal', 'account', 'with', 'one', 'psn', 'account', 'at', 'a', 'time', '', 'in', 'case', 'it', 'is', 'already', 'registered', 'with', 'another', '', 'db', 'SCREEN_NAME', 'is', 'the', 'paypal', 'account', 'from', 'the', 'same', 'region', 'as', 'the', 'psn', 'account', '', 'they', 'need', 'to', 'be', 'otherwise', 'they', 'wo', 'nt', 'hook', 'up', '', 'also', '', 'you', 'can', 'only', 'link', 'a', 'paypal', 'account', 'with', 'one', 'psn', 'account', 'at', 'a', 'time', '', 'in', 'case', 'it', 'is', 'already', 'registered', 'with', 'another', '', 'db']",neutral,1.0
736,2018/10/07,"@MarcCoops Hello sorry to hear that, can you please go through the steps given here within this link: https://t.co/m1yhbV7D1i ^NJ @MarcCoops Hello sorry to hear that, can you please go through the steps given here within this link: https://t.co/m1yhbV7D1i ^NJ",neutral,"@MarcCoops Hello sorry to hear that, can you please go through the steps given here within this link: https://t.co/m1yhbV7D1i ^NJ",2018/10/07,"['SCREEN_NAME', 'hello', 'sorry', 'to', 'hear', 'that', '', 'can', 'you', 'please', 'go', 'through', 'the', 'steps', 'given', 'here', 'within', 'this', 'link', 'nj', 'SCREEN_NAME', 'hello', 'sorry', 'to', 'hear', 'that', '', 'can', 'you', 'please', 'go', 'through', 'the', 'steps', 'given', 'here', 'within', 'this', 'link', 'nj']",negative,0.0
737,2018/10/10,"@jonturner83 Hello sorry to hear that, do you notice any error codes after attempting this? ^NJ @jonturner83 Hello sorry to hear that, do you notice any error codes after attempting this? ^NJ",negative,"@jonturner83 Hello sorry to hear that, do you notice any error codes after attempting this? ^NJ",2018/10/10,"['SCREEN_NAME', 'hello', 'sorry', 'to', 'hear', 'that', '', 'do', 'you', 'notice', 'any', 'error', 'codes', 'after', 'attempting', 'this', '', 'nj', 'SCREEN_NAME', 'hello', 'sorry', 'to', 'hear', 'that', '', 'do', 'you', 'notice', 'any', 'error', 'codes', 'after', 'attempting', 'this', '', 'nj']",negative,1.0
738,2018/10/10,@TamFlame68 Sorry to hear that. We have sent you a direct message with further instructions in regards of this problem. @TamFlame68 Sorry to hear that. We have sent you a direct message with further instructions in regards of this problem.,negative,@TamFlame68 Sorry to hear that. We have sent you a direct message with further instructions in regards of this problem.,2018/10/10,"['SCREEN_NAME', 'sorry', 'to', 'hear', 'that', '', 'we', 'have', 'sent', 'you', 'a', 'direct', 'message', 'with', 'further', 'instructions', 'in', 'regards', 'of', 'this', 'problem', '', 'SCREEN_NAME', 'sorry', 'to', 'hear', 'that', '', 'we', 'have', 'sent', 'you', 'a', 'direct', 'message', 'with', 'further', 'instructions', 'in', 'regards', 'of', 'this', 'problem', '']",negative,1.0
739,2018/10/09,"@DaredFN Sorry for the delay! Please try Restore Licenses to refresh your purchases: https://t.co/WATnmgS37Z Also make sure you are using the same account where you downloaded the game. @DaredFN Sorry for the delay! Please try Restore Licenses to refresh your purchases: https://t.co/WATnmgS37Z 

Also make sure you are using the same account where you downloaded the game.",neutral,"@DaredFN Sorry for the delay! Please try Restore Licenses to refresh your purchases: https://t.co/WATnmgS37Z 

Also make sure you are using the same account where you downloaded the game.",2018/10/09,"['SCREEN_NAME', 'sorry', 'for', 'the', 'delay', '', 'please', 'try', 'restore', 'licenses', 'to', 'refresh', 'your', 'purchases', 'also', 'make', 'sure', 'you', 'are', 'using', 'the', 'same', 'account', 'where', 'you', 'downloaded', 'the', 'game', '', 'SCREEN_NAME', 'sorry', 'for', 'the', 'delay', '', 'please', 'try', 'restore', 'licenses', 'to', 'refresh', 'your', 'purchases', 'also', 'make', 'sure', 'you', 'are', 'using', 'the', 'same', 'account', 'where', 'you', 'downloaded', 'the', 'game', '']",negative,0.0
740,2018/10/08,"@fabri_ag28 Hello, glad to assist you! For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n @fabri_ag28 Hello, glad to assist you! For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",neutral,"@fabri_ag28 Hello, glad to assist you! For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",2018/10/08,"['SCREEN_NAME', 'hello', '', 'glad', 'to', 'assist', 'you', '', 'for', 'billing', 'issues', '', 'please', 'follow', 'the', 'steps', 'in', 'the', 'next', 'link', 'SCREEN_NAME', 'hello', '', 'glad', 'to', 'assist', 'you', '', 'for', 'billing', 'issues', '', 'please', 'follow', 'the', 'steps', 'in', 'the', 'next', 'link']",neutral,1.0
741,2018/10/07,"@DastardlyDeano Sorry for the delay. Please Restore licenses and try again, steps here: https://t.co/WATnmgS37Z @DastardlyDeano Sorry for the delay. Please Restore licenses and try again, steps here: https://t.co/WATnmgS37Z",negative,"@DastardlyDeano Sorry for the delay. Please Restore licenses and try again, steps here: https://t.co/WATnmgS37Z",2018/10/07,"['SCREEN_NAME', 'sorry', 'for', 'the', 'delay', '', 'please', 'restore', 'licenses', 'and', 'try', 'again', '', 'steps', 'here', 'SCREEN_NAME', 'sorry', 'for', 'the', 'delay', '', 'please', 'restore', 'licenses', 'and', 'try', 'again', '', 'steps', 'here']",negative,1.0
742,2018/10/07,@steveo1082 As this may be an issue with the HDMI port on the console please go through our Online hardware troubleshooter for more help with this: https://t.co/rdorV8SIIy. Thanks ^NJ @steveo1082 As this may be an issue with the HDMI port on the console please go through our Online hardware troubleshooter for more help with this: https://t.co/rdorV8SIIy. Thanks ^NJ,neutral,@steveo1082 As this may be an issue with the HDMI port on the console please go through our Online hardware troubleshooter for more help with this: https://t.co/rdorV8SIIy. Thanks ^NJ,2018/10/07,"['SCREEN_NAME', 'as', 'this', 'may', 'be', 'an', 'issue', 'with', 'the', 'hdmi', 'port', 'on', 'the', 'console', 'please', 'go', 'through', 'our', 'online', 'hardware', 'troubleshooter', 'for', 'more', 'help', 'with', 'this', '', 'thanks', 'nj', 'SCREEN_NAME', 'as', 'this', 'may', 'be', 'an', 'issue', 'with', 'the', 'hdmi', 'port', 'on', 'the', 'console', 'please', 'go', 'through', 'our', 'online', 'hardware', 'troubleshooter', 'for', 'more', 'help', 'with', 'this', '', 'thanks', 'nj']",positive,0.0
743,2018/10/10,"@rcleaver Please follow us via Twitter so we can send you a direct message in regards of this problem, let us know once you are following us. @rcleaver Please follow us via Twitter so we can send you a direct message in regards of this problem, let us know once you are following us.",neutral,"@rcleaver Please follow us via Twitter so we can send you a direct message in regards of this problem, let us know once you are following us.",2018/10/10,"['SCREEN_NAME', 'please', 'follow', 'us', 'via', 'twitter', 'so', 'we', 'can', 'send', 'you', 'a', 'direct', 'message', 'in', 'regards', 'of', 'this', 'problem', '', 'let', 'us', 'know', 'once', 'you', 'are', 'following', 'us', '', 'SCREEN_NAME', 'please', 'follow', 'us', 'via', 'twitter', 'so', 'we', 'can', 'send', 'you', 'a', 'direct', 'message', 'in', 'regards', 'of', 'this', 'problem', '', 'let', 'us', 'know', 'once', 'you', 'are', 'following', 'us', '']",neutral,1.0
744,2018/10/08,"@amyirish101 Glad to assist! Please follow this link and select ""No"" under the first question for further assistance with your account: https://t.co/6Cv9bgut2Q @amyirish101 Glad to assist! Please follow this link and select ""No"" under the first question for further assistance with your account: https://t.co/6Cv9bgut2Q",neutral,"@amyirish101 Glad to assist! Please follow this link and select ""No"" under the first question for further assistance with your account: https://t.co/6Cv9bgut2Q",2018/10/08,"['SCREEN_NAME', 'glad', 'to', 'assist', '', 'please', 'follow', 'this', 'link', 'and', 'select', '', 'no', '', 'under', 'the', 'first', 'question', 'for', 'further', 'assistance', 'with', 'your', 'account', 'SCREEN_NAME', 'glad', 'to', 'assist', '', 'please', 'follow', 'this', 'link', 'and', 'select', '', 'no', '', 'under', 'the', 'first', 'question', 'for', 'further', 'assistance', 'with', 'your', 'account']",neutral,1.0
745,2018/10/08,"Sony unveils the new games that will be added to PlayStation Now in October: TESO, Sniper Elite 4 and more https://t.co/ejHgCnqjDa https://t.co/snZFeRK4sv Sony unveils the new games that will be added to PlayStation Now in October: TESO, Sniper Elite 4 and more

https://t.co/ejHgCnqjDa https://t.co/snZFeRK4sv",neutral,"Sony unveils the new games that will be added to PlayStation Now in October: TESO, Sniper Elite 4 and more

https://t.co/ejHgCnqjDa https://t.co/snZFeRK4sv",2018/10/08,"['sony', 'unveils', 'the', 'new', 'games', 'that', 'will', 'be', 'added', 'to', 'playstation', 'now', 'in', 'october', 'teso', '', 'sniper', 'elite', '4', 'and', 'more', 'sony', 'unveils', 'the', 'new', 'games', 'that', 'will', 'be', 'added', 'to', 'playstation', 'now', 'in', 'october', 'teso', '', 'sniper', 'elite', '4', 'and', 'more']",positive,0.0
746,2018/10/08,@NoneFriendly_ Sorry to hear that. In this case we kindly ask you to follow us via Twitter so we can send you more information through your Direct Message. Let us know once you do. @NoneFriendly_ Sorry to hear that. In this case we kindly ask you to follow us via Twitter so we can send you more information through your Direct Message. Let us know once you do.,neutral,@NoneFriendly_ Sorry to hear that. In this case we kindly ask you to follow us via Twitter so we can send you more information through your Direct Message. Let us know once you do.,2018/10/08,"['SCREEN_NAME', '', 'sorry', 'to', 'hear', 'that', '', 'in', 'this', 'case', 'we', 'kindly', 'ask', 'you', 'to', 'follow', 'us', 'via', 'twitter', 'so', 'we', 'can', 'send', 'you', 'more', 'information', 'through', 'your', 'direct', 'message', '', 'let', 'us', 'know', 'once', 'you', 'do', '', 'SCREEN_NAME', '', 'sorry', 'to', 'hear', 'that', '', 'in', 'this', 'case', 'we', 'kindly', 'ask', 'you', 'to', 'follow', 'us', 'via', 'twitter', 'so', 'we', 'can', 'send', 'you', 'more', 'information', 'through', 'your', 'direct', 'message', '', 'let', 'us', 'know', 'once', 'you', 'do', '']",neutral,1.0
747,2018/10/10,@joooooooooseph Can you screen shot the error you are seeing when this is attempted to be applied. ^NJ @joooooooooseph Can you screen shot the error you are seeing when this is attempted to be applied. ^NJ,neutral,@joooooooooseph Can you screen shot the error you are seeing when this is attempted to be applied. ^NJ,2018/10/10,"['SCREEN_NAME', 'can', 'you', 'screen', 'shot', 'the', 'error', 'you', 'are', 'seeing', 'when', 'this', 'is', 'attempted', 'to', 'be', 'applied', '', 'nj', 'SCREEN_NAME', 'can', 'you', 'screen', 'shot', 'the', 'error', 'you', 'are', 'seeing', 'when', 'this', 'is', 'attempted', 'to', 'be', 'applied', '', 'nj']",neutral,1.0
748,2018/10/09,We also decided to check out Playstation Now to see if they had Silent Hill (they do!!) and we also got Bloodborne and a bunch of other games for free basically for signing up? So dope. My backlog grows even more. We also decided to check out Playstation Now to see if they had Silent Hill (they do!!) and we also got Bloodborne and a bunch of other games for free basically for signing up? So dope. My backlog grows even more.,positive,We also decided to check out Playstation Now to see if they had Silent Hill (they do!!) and we also got Bloodborne and a bunch of other games for free basically for signing up? So dope. My backlog grows even more.,2018/10/09,"['we', 'also', 'decided', 'to', 'check', 'out', 'playstation', 'now', 'to', 'see', 'if', 'they', 'had', 'silent', 'hill', '', 'they', 'do', '', '', '', 'and', 'we', 'also', 'got', 'bloodborne', 'and', 'a', 'bunch', 'of', 'other', 'games', 'for', 'free', 'basically', 'for', 'signing', 'up', '', 'so', 'dope', '', 'my', 'backlog', 'grows', 'even', 'more', '', 'we', 'also', 'decided', 'to', 'check', 'out', 'playstation', 'now', 'to', 'see', 'if', 'they', 'had', 'silent', 'hill', '', 'they', 'do', '', '', '', 'and', 'we', 'also', 'got', 'bloodborne', 'and', 'a', 'bunch', 'of', 'other', 'games', 'for', 'free', 'basically', 'for', 'signing', 'up', '', 'so', 'dope', '', 'my', 'backlog', 'grows', 'even', 'more', '']",neutral,0.0
749,2018/10/10,@dc_omalley In order for me to help you please make sure you're following us so I can send you a DM. Thanks ^DK @dc_omalley In order for me to help you please make sure you're following us so I can send you a DM. Thanks ^DK,positive,@dc_omalley In order for me to help you please make sure you're following us so I can send you a DM. Thanks ^DK,2018/10/10,"['SCREEN_NAME', 'in', 'order', 'for', 'me', 'to', 'help', 'you', 'please', 'make', 'sure', 'you', 're', 'following', 'us', 'so', 'i', 'can', 'send', 'you', 'a', 'dm', '', 'thanks', 'dk', 'SCREEN_NAME', 'in', 'order', 'for', 'me', 'to', 'help', 'you', 'please', 'make', 'sure', 'you', 're', 'following', 'us', 'so', 'i', 'can', 'send', 'you', 'a', 'dm', '', 'thanks', 'dk']",neutral,0.0
750,2018/10/07,"@DL_Jord Hi, sorry to hear that! Do you have Curse of Osiris and Warmind already downloaded and installed? ^NL @DL_Jord Hi, sorry to hear that! Do you have Curse of Osiris and Warmind already downloaded and installed? ^NL",negative,"@DL_Jord Hi, sorry to hear that! Do you have Curse of Osiris and Warmind already downloaded and installed? ^NL",2018/10/07,"['SCREEN_NAME', 'hi', '', 'sorry', 'to', 'hear', 'that', '', 'do', 'you', 'have', 'curse', 'of', 'osiris', 'and', 'warmind', 'already', 'downloaded', 'and', 'installed', '', 'nl', 'SCREEN_NAME', 'hi', '', 'sorry', 'to', 'hear', 'that', '', 'do', 'you', 'have', 'curse', 'of', 'osiris', 'and', 'warmind', 'already', 'downloaded', 'and', 'installed', '', 'nl']",negative,1.0
751,2018/10/09,@Yamahz_2 We are glad to help you with the connectivity issues. Please access this link https://t.co/cUXuBEew8d and choose the option that better describes the issue that you are experiencing. @Yamahz_2 We are glad to help you with the connectivity issues. Please access this link https://t.co/cUXuBEew8d and choose the option that better describes the issue that you are experiencing.,neutral,@Yamahz_2 We are glad to help you with the connectivity issues. Please access this link https://t.co/cUXuBEew8d and choose the option that better describes the issue that you are experiencing.,2018/10/09,"['SCREEN_NAME', 'we', 'are', 'glad', 'to', 'help', 'you', 'with', 'the', 'connectivity', 'issues', '', 'please', 'access', 'this', 'link', 'and', 'choose', 'the', 'option', 'that', 'better', 'describes', 'the', 'issue', 'that', 'you', 'are', 'experiencing', '', 'SCREEN_NAME', 'we', 'are', 'glad', 'to', 'help', 'you', 'with', 'the', 'connectivity', 'issues', '', 'please', 'access', 'this', 'link', 'and', 'choose', 'the', 'option', 'that', 'better', 'describes', 'the', 'issue', 'that', 'you', 'are', 'experiencing', '']",positive,0.0
