Date (EST),Contents,Post Title,Date_Ext,token_text,sentiment_py
2019/01/23,"@tehzak In that case, re access the link: https://t.co/faOYmWafJu On the right hand side you will see the titles Related Articles, More Self Help and Contact Us. Below Contact Us select Chat. On the chat window select Sony Account Help>There select the last option called Contact Us. @tehzak In that case, re access the link: https://t.co/faOYmWafJu On the right hand side you will see the titles Related Articles, More Self Help and Contact Us. Below Contact Us select Chat. On the chat window select Sony Account Help>There  select the last option called Contact Us.","@tehzak In that case, re access the link: https://t.co/faOYmWafJu On the right hand side you will see the titles Related Articles, More Self Help and Contact Us. Below Contact Us select Chat. On the chat window select Sony Account Help>There  select the last option called Contact Us.",2019/01/23,"['SCREEN_NAME', 'in', 'that', 'case', '', 're', 'access', 'the', 'link', 'on', 'the', 'right', 'hand', 'side', 'you', 'will', 'see', 'the', 'titles', 'related', 'articles', '', 'more', 'self', 'help', 'and', 'contact', 'us', '', 'below', 'contact', 'us', 'select', 'chat', '', 'on', 'the', 'chat', 'window', 'select', 'sony', 'account', 'help', '', 'there', 'select', 'the', 'last', 'option', 'called', 'contact', 'us', '', 'SCREEN_NAME', 'in', 'that', 'case', '', 're', 'access', 'the', 'link', 'on', 'the', 'right', 'hand', 'side', 'you', 'will', 'see', 'the', 'titles', 'related', 'articles', '', 'more', 'self', 'help', 'and', 'contact', 'us', '', 'below', 'contact', 'us', 'select', 'chat', '', 'on', 'the', 'chat', 'window', 'select', 'sony', 'account', 'help', '', 'there', 'select', 'the', 'last', 'option', 'called', 'contact', 'us', '']",positive
2019/01/21,"@arshia13933989 Hello sorry to hear that, can you please follow the steps for this given here: https://t.co/GKZGZx1wRL ^NJ @arshia13933989 Hello sorry to hear that, can you please follow the steps for this given here: https://t.co/GKZGZx1wRL ^NJ","@arshia13933989 Hello sorry to hear that, can you please follow the steps for this given here: https://t.co/GKZGZx1wRL ^NJ",2019/01/21,"['SCREEN_NAME', 'hello', 'sorry', 'to', 'hear', 'that', '', 'can', 'you', 'please', 'follow', 'the', 'steps', 'for', 'this', 'given', 'here', 'nj', 'SCREEN_NAME', 'hello', 'sorry', 'to', 'hear', 'that', '', 'can', 'you', 'please', 'follow', 'the', 'steps', 'for', 'this', 'given', 'here', 'nj']",negative
2019/01/26,"@DaDevLanator Sure, let us know how may we help you? @DaDevLanator Sure, let us know how may we help you?","@DaDevLanator Sure, let us know how may we help you?",2019/01/26,"['SCREEN_NAME', 'sure', '', 'let', 'us', 'know', 'how', 'may', 'we', 'help', 'you', '', 'SCREEN_NAME', 'sure', '', 'let', 'us', 'know', 'how', 'may', 'we', 'help', 'you', '']",positive
2019/01/24,"@mapplebeck_liam Ok, let's hop into DMs and take a closer look at this. Please make sure you're following us so I can message you. ^NL @mapplebeck_liam Ok, let's hop into DMs and take a closer look at this. Please make sure you're following us so I can message you. ^NL","@mapplebeck_liam Ok, let's hop into DMs and take a closer look at this. Please make sure you're following us so I can message you. ^NL",2019/01/24,"['SCREEN_NAME', 'ok', '', 'let', 's', 'hop', 'into', 'dms', 'and', 'take', 'a', 'closer', 'look', 'at', 'this', '', 'please', 'make', 'sure', 'you', 're', 'following', 'us', 'so', 'i', 'can', 'message', 'you', '', 'nl', 'SCREEN_NAME', 'ok', '', 'let', 's', 'hop', 'into', 'dms', 'and', 'take', 'a', 'closer', 'look', 'at', 'this', '', 'please', 'make', 'sure', 'you', 're', 'following', 'us', 'so', 'i', 'can', 'message', 'you', '', 'nl']",positive
2019/01/24,"@EliminateAnime Do you get a specific error code when trying on the console? If so, please let me know what it is. ^NL @EliminateAnime Do you get a specific error code when trying on the console? If so, please let me know what it is. ^NL","@EliminateAnime Do you get a specific error code when trying on the console? If so, please let me know what it is. ^NL",2019/01/24,"['SCREEN_NAME', 'do', 'you', 'get', 'a', 'specific', 'error', 'code', 'when', 'trying', 'on', 'the', 'console', '', 'if', 'so', '', 'please', 'let', 'me', 'know', 'what', 'it', 'is', '', 'nl', 'SCREEN_NAME', 'do', 'you', 'get', 'a', 'specific', 'error', 'code', 'when', 'trying', 'on', 'the', 'console', '', 'if', 'so', '', 'please', 'let', 'me', 'know', 'what', 'it', 'is', '', 'nl']",neutral
2019/01/21,@ThatsJustSpursy If you have had a trial before then you cannot redeem another on the same account. You will need to redeem this voucher via a different/new account that has never had a trial. ^NJ @ThatsJustSpursy If you have had a trial before then you cannot redeem another on the same account. You will need to redeem this voucher via a different/new account that has never had a trial. ^NJ,@ThatsJustSpursy If you have had a trial before then you cannot redeem another on the same account. You will need to redeem this voucher via a different/new account that has never had a trial. ^NJ,2019/01/21,"['SCREEN_NAME', 'if', 'you', 'have', 'had', 'a', 'trial', 'before', 'then', 'you', 'can', 'not', 'redeem', 'another', 'on', 'the', 'same', 'account', '', 'you', 'will', 'need', 'to', 'redeem', 'this', 'voucher', 'via', 'a', 'differentnew', 'account', 'that', 'has', 'never', 'had', 'a', 'trial', '', 'nj', 'SCREEN_NAME', 'if', 'you', 'have', 'had', 'a', 'trial', 'before', 'then', 'you', 'can', 'not', 'redeem', 'another', 'on', 'the', 'same', 'account', '', 'you', 'will', 'need', 'to', 'redeem', 'this', 'voucher', 'via', 'a', 'differentnew', 'account', 'that', 'has', 'never', 'had', 'a', 'trial', '', 'nj']",neutral
2019/01/26,@SyntheticPanti1 Glad to help. In the next link you will find some questions that will help you to recover the access to your account. Please answer the questions accordingly with your specific case to see what are the options that you have: https://t.co/V5bCXrkqA1 @SyntheticPanti1 Glad to help. In the next link you will find some questions that will help you to recover the access to your account. Please answer the questions accordingly with your specific case to see what are the options that you have: https://t.co/V5bCXrkqA1,@SyntheticPanti1 Glad to help. In the next link you will find some questions that will help you to recover the access to your account. Please answer the questions accordingly with your specific case to see what are the options that you have: https://t.co/V5bCXrkqA1,2019/01/26,"['SCREEN_NAME', 'glad', 'to', 'help', '', 'in', 'the', 'next', 'link', 'you', 'will', 'find', 'some', 'questions', 'that', 'will', 'help', 'you', 'to', 'recover', 'the', 'access', 'to', 'your', 'account', '', 'please', 'answer', 'the', 'questions', 'accordingly', 'with', 'your', 'specific', 'case', 'to', 'see', 'what', 'are', 'the', 'options', 'that', 'you', 'have', 'SCREEN_NAME', 'glad', 'to', 'help', '', 'in', 'the', 'next', 'link', 'you', 'will', 'find', 'some', 'questions', 'that', 'will', 'help', 'you', 'to', 'recover', 'the', 'access', 'to', 'your', 'account', '', 'please', 'answer', 'the', 'questions', 'accordingly', 'with', 'your', 'specific', 'case', 'to', 'see', 'what', 'are', 'the', 'options', 'that', 'you', 'have']",positive
2019/01/25,"@WeeAddy31 If you haven't seen this control issue ever happen with any other game, it could be down to the game itself in use. Has it persisted when you back out to the PS4's main menu when it happens? ^DB @WeeAddy31 If you haven't seen this control issue ever happen with any other game, it could be down to the game itself in use. Has it persisted when you back out to the PS4's main menu when it happens? ^DB","@WeeAddy31 If you haven't seen this control issue ever happen with any other game, it could be down to the game itself in use. Has it persisted when you back out to the PS4's main menu when it happens? ^DB",2019/01/25,"['SCREEN_NAME', 'if', 'you', 'havent', 'seen', 'this', 'control', 'issue', 'ever', 'happen', 'with', 'any', 'other', 'game', '', 'it', 'could', 'be', 'down', 'to', 'the', 'game', 'itself', 'in', 'use', '', 'has', 'it', 'persisted', 'when', 'you', 'back', 'out', 'to', 'the', 'ps4', 's', 'main', 'menu', 'when', 'it', 'happens', '', 'db', 'SCREEN_NAME', 'if', 'you', 'havent', 'seen', 'this', 'control', 'issue', 'ever', 'happen', 'with', 'any', 'other', 'game', '', 'it', 'could', 'be', 'down', 'to', 'the', 'game', 'itself', 'in', 'use', '', 'has', 'it', 'persisted', 'when', 'you', 'back', 'out', 'to', 'the', 'ps4', 's', 'main', 'menu', 'when', 'it', 'happens', '', 'db']",negative
2019/01/23,"@VJajuha Hello sorry to hear that, can you go through the following link to help you with this: https://t.co/E4BbxD55kv ^NJ @VJajuha Hello sorry to hear that, can you go through the following link to help you with this: https://t.co/E4BbxD55kv ^NJ","@VJajuha Hello sorry to hear that, can you go through the following link to help you with this: https://t.co/E4BbxD55kv ^NJ",2019/01/23,"['SCREEN_NAME', 'hello', 'sorry', 'to', 'hear', 'that', '', 'can', 'you', 'go', 'through', 'the', 'following', 'link', 'to', 'help', 'you', 'with', 'this', 'nj', 'SCREEN_NAME', 'hello', 'sorry', 'to', 'hear', 'that', '', 'can', 'you', 'go', 'through', 'the', 'following', 'link', 'to', 'help', 'you', 'with', 'this', 'nj']",negative
2019/01/26,"@FameBravo Hello, glad to assist you! Can you please provide us more details of your problem, why do you need to contact our live support? @FameBravo Hello, glad to assist you! Can you please provide us more details of your problem, why do you need to contact our live support?","@FameBravo Hello, glad to assist you! Can you please provide us more details of your problem, why do you need to contact our live support?",2019/01/26,"['SCREEN_NAME', 'hello', '', 'glad', 'to', 'assist', 'you', '', 'can', 'you', 'please', 'provide', 'us', 'more', 'details', 'of', 'your', 'problem', '', 'why', 'do', 'you', 'need', 'to', 'contact', 'our', 'live', 'support', '', 'SCREEN_NAME', 'hello', '', 'glad', 'to', 'assist', 'you', '', 'can', 'you', 'please', 'provide', 'us', 'more', 'details', 'of', 'your', 'problem', '', 'why', 'do', 'you', 'need', 'to', 'contact', 'our', 'live', 'support', '']",positive
2019/01/24,"@sleemonster Hello! If you have raised a refund request to be dealt with, our billing team will handle it as soon as possible, though they do take time to be processed. I'll need to ask for your patience with this. ^DB @sleemonster Hello! If you have raised a refund request to be dealt with, our billing team will handle it as soon as possible, though they do take time to be processed. I'll need to ask for your patience with this. ^DB","@sleemonster Hello! If you have raised a refund request to be dealt with, our billing team will handle it as soon as possible, though they do take time to be processed. I'll need to ask for your patience with this. ^DB",2019/01/24,"['SCREEN_NAME', 'hello', '', 'if', 'you', 'have', 'raised', 'a', 'refund', 'request', 'to', 'be', 'dealt', 'with', '', 'our', 'billing', 'team', 'will', 'handle', 'it', 'as', 'soon', 'as', 'possible', '', 'though', 'they', 'do', 'take', 'time', 'to', 'be', 'processed', '', 'i', 'll', 'need', 'to', 'ask', 'for', 'your', 'patience', 'with', 'this', '', 'db', 'SCREEN_NAME', 'hello', '', 'if', 'you', 'have', 'raised', 'a', 'refund', 'request', 'to', 'be', 'dealt', 'with', '', 'our', 'billing', 'team', 'will', 'handle', 'it', 'as', 'soon', 'as', 'possible', '', 'though', 'they', 'do', 'take', 'time', 'to', 'be', 'processed', '', 'i', 'll', 'need', 'to', 'ask', 'for', 'your', 'patience', 'with', 'this', '', 'db']",neutral
2019/01/23,@xXMr_SnickersXx The specifications required can be found here: https://t.co/m6nIOUOS57 ^NJ @xXMr_SnickersXx The specifications required can be found here: https://t.co/m6nIOUOS57 ^NJ,@xXMr_SnickersXx The specifications required can be found here: https://t.co/m6nIOUOS57 ^NJ,2019/01/23,"['SCREEN_NAME', 'the', 'specifications', 'required', 'can', 'be', 'found', 'here', 'nj', 'SCREEN_NAME', 'the', 'specifications', 'required', 'can', 'be', 'found', 'here', 'nj']",neutral
2019/01/24,@itssalvy13 You can contact the retailer and ask them. If they cannot help you you can use the link to send the console to repair with us. @itssalvy13 You can contact the retailer and ask them. If they cannot help you you can use the link to send the console to repair with us.,@itssalvy13 You can contact the retailer and ask them. If they cannot help you you can use the link to send the console to repair with us.,2019/01/24,"['SCREEN_NAME', 'you', 'can', 'contact', 'the', 'retailer', 'and', 'ask', 'them', '', 'if', 'they', 'can', 'not', 'help', 'you', 'you', 'can', 'use', 'the', 'link', 'to', 'send', 'the', 'console', 'to', 'repair', 'with', 'us', '', 'SCREEN_NAME', 'you', 'can', 'contact', 'the', 'retailer', 'and', 'ask', 'them', '', 'if', 'they', 'can', 'not', 'help', 'you', 'you', 'can', 'use', 'the', 'link', 'to', 'send', 'the', 'console', 'to', 'repair', 'with', 'us', '']",neutral
2019/01/23,"@GudmundurOli Hello, glad to assist you! We have sent you a direct message via Twitter with further instructions for this problem. @GudmundurOli Hello, glad to assist you! We have sent you a direct message via Twitter with further instructions for this problem.","@GudmundurOli Hello, glad to assist you! We have sent you a direct message via Twitter with further instructions for this problem.",2019/01/23,"['SCREEN_NAME', 'hello', '', 'glad', 'to', 'assist', 'you', '', 'we', 'have', 'sent', 'you', 'a', 'direct', 'message', 'via', 'twitter', 'with', 'further', 'instructions', 'for', 'this', 'problem', '', 'SCREEN_NAME', 'hello', '', 'glad', 'to', 'assist', 'you', '', 'we', 'have', 'sent', 'you', 'a', 'direct', 'message', 'via', 'twitter', 'with', 'further', 'instructions', 'for', 'this', 'problem', '']",positive
2019/01/24,Learn how to edit credit card and PayPal info from a web browser: https://t.co/kQUtziSTlv https://t.co/ex8Wg6Hen3 Learn how to edit credit card and PayPal info from a web browser: https://t.co/kQUtziSTlv https://t.co/ex8Wg6Hen3,Learn how to edit credit card and PayPal info from a web browser: https://t.co/kQUtziSTlv https://t.co/ex8Wg6Hen3,2019/01/24,"['learn', 'how', 'to', 'edit', 'credit', 'card', 'and', 'paypal', 'info', 'from', 'a', 'web', 'browser', 'learn', 'how', 'to', 'edit', 'credit', 'card', 'and', 'paypal', 'info', 'from', 'a', 'web', 'browser']",neutral
2019/01/22,@oliver86967215 Glad to hear it! @oliver86967215 Glad to hear it!,@oliver86967215 Glad to hear it!,2019/01/22,"['SCREEN_NAME', 'glad', 'to', 'hear', 'it', '', 'SCREEN_NAME', 'glad', 'to', 'hear', 'it', '']",positive
2019/01/22,"@Manhood95 Hello, do you mean you cannot deactivate their console from your account? What is the error message you get when you try to deactivate all your devices remotely? ^MM @Manhood95 Hello, do you mean you cannot deactivate their console from your account? What is the error message you get when you try to deactivate all your devices remotely? ^MM","@Manhood95 Hello, do you mean you cannot deactivate their console from your account? What is the error message you get when you try to deactivate all your devices remotely? ^MM",2019/01/22,"['SCREEN_NAME', 'hello', '', 'do', 'you', 'mean', 'you', 'can', 'not', 'deactivate', 'their', 'console', 'from', 'your', 'account', '', 'what', 'is', 'the', 'error', 'message', 'you', 'get', 'when', 'you', 'try', 'to', 'deactivate', 'all', 'your', 'devices', 'remotely', '', 'mm', 'SCREEN_NAME', 'hello', '', 'do', 'you', 'mean', 'you', 'can', 'not', 'deactivate', 'their', 'console', 'from', 'your', 'account', '', 'what', 'is', 'the', 'error', 'message', 'you', 'get', 'when', 'you', 'try', 'to', 'deactivate', 'all', 'your', 'devices', 'remotely', '', 'mm']",negative
2019/01/26,#PS4 #PlayStation now really is the go to platform for me since the Xbox always seems to have glitches happen in games that aren't present on PS4 and the exclusives keep me coming… https://t.co/rc79DC2LTf #PS4 #PlayStation now really is the go to platform for me since the Xbox always seems to have glitches happen in games that aren't present on PS4 and the exclusives keep me coming… https://t.co/rc79DC2LTf,#PS4 #PlayStation now really is the go to platform for me since the Xbox always seems to have glitches happen in games that aren't present on PS4 and the exclusives keep me coming… https://t.co/rc79DC2LTf,2019/01/26,"['', 'ps4', '', 'playstation', 'now', 'really', 'is', 'the', 'go', 'to', 'platform', 'for', 'me', 'since', 'the', 'xbox', 'always', 'seems', 'to', 'have', 'glitches', 'happen', 'in', 'games', 'that', 'are', 'nt', 'present', 'on', 'ps4', 'and', 'the', 'exclusives', 'keep', 'me', 'coming', '', '', 'ps4', '', 'playstation', 'now', 'really', 'is', 'the', 'go', 'to', 'platform', 'for', 'me', 'since', 'the', 'xbox', 'always', 'seems', 'to', 'have', 'glitches', 'happen', 'in', 'games', 'that', 'are', 'nt', 'present', 'on', 'ps4', 'and', 'the', 'exclusives', 'keep', 'me', 'coming', '']",positive
