GUID,Date (EST),URL,Contents,Author,Name,Country,State/Region,City/Urban Area,Category,Emotion,Source,Gender,Posts,Followers,Following,Post Title,Post Type,Image URL,Brand
919621042154426374,10/15/2017,http://twitter.com/AskPS_UK/status/919621042154426374,@RiChAnDfAmE1 Another way to see if the issue is with the PS4 or home network would be try it on a different network. ^MN,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,182835,63358,22,@RiChAnDfAmE1 Another way to see if the issue is with the PS4 or home network would be try it on a different network. ^MN,Reply,,
919040322604171264,10/13/2017,http://twitter.com/PlayStation/status/919040322604171264,"The Evil Within 2 is out now: https://t.co/xPGig3TRNV Anxiety-inducing thrills. Disturbing horrors... um, have a nice weekend? https://t.co/zYBNEx4UDi",@PlayStation,PlayStation,United States of America,California,,Negative,Fear,Twitter,,24945,14855202,797,"The Evil Within 2 is out now: https://t.co/xPGig3TRNV 

Anxiety-inducing thrills. Disturbing horrors... um, have a nice weekend? https://t.co/zYBNEx4UDi",Tweet,,
919197627572457473,10/14/2017,http://twitter.com/AskPlayStation/status/919197627572457473,@Jeedff1 Please start your console in safe mode and choose option 5 Rebuild Database: https://t.co/OOaq76kzAA,@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,727414,1249130,3136,@Jeedff1 Please start your console in safe mode and choose option 5 Rebuild Database: https://t.co/OOaq76kzAA,Reply,,
920307775313498112,10/17/2017,http://twitter.com/AskPlayStation/status/920307775313498112,@Chivazka_ Sorry to hear that. Please follow us via Twitter and let us know so we can send you a Direct Message with further instructions.,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,728195,1249761,3140,@Chivazka_ Sorry to hear that. Please follow us via Twitter and let us know so we can send you a Direct Message with further instructions.,Reply,,
919555678527729665,10/15/2017,http://twitter.com/AskPS_UK/status/919555678527729665,@oOFamily_ManOo HAve you checked your junk and spam folders? ^MN,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,182651,63312,22,@oOFamily_ManOo HAve you checked your junk and spam folders? ^MN,Reply,,
920040198880333824,10/16/2017,http://twitter.com/AskPS_UK/status/920040198880333824,@Emmanue13968248 I am sorry to hear this! Has he spent them? ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Sadness,Twitter,,183457,63541,22,@Emmanue13968248 I am sorry to hear this! Has he spent them? ^ES,Reply,,
918795111147991040,10/13/2017,http://twitter.com/AskPS_UK/status/918795111147991040,"@DarkAngel012345 Hello! Sure, send us a over a DM and I can check this out for you ^ES",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Neutral,Twitter,,181640,63041,22,"@DarkAngel012345 Hello! Sure, send us a over a DM and I can check this out for you ^ES",Reply,,
919297295568588801,10/14/2017,http://twitter.com/AskPS_UK/status/919297295568588801,"@benprice5678 Are you able to update the password on your account, or activate 2SV and then sign in again? ^MN",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,182344,63253,22,"@benprice5678 Are you able to update the password on your account, or activate 2SV and then sign in again? ^MN",Reply,,
919672164693012482,10/15/2017,http://twitter.com/AskPS_UK/status/919672164693012482,@Dark_Realist Hi there! Can you tell me what the problem is? ^MN,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,182944,63401,22,@Dark_Realist Hi there! Can you tell me what the problem is? ^MN,Reply,,
920307240128647168,10/17/2017,http://twitter.com/AskPS_UK/status/920307240128647168,@Aaron_WHUFC Hello! Sorry to hear that. What happens when you try to connect to your WI-FI? ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Sadness,Twitter,,183662,63576,22,@Aaron_WHUFC Hello! Sorry to hear that. What happens when you try to connect to your WI-FI? ^ES,Reply,,
920403649595150339,10/17/2017,http://twitter.com/AskPS_UK/status/920403649595150339,@kingrugbyralph Hello! Try the solution on this web page and hopefully this helps https://t.co/xXnFFe1Zqp ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,183932,63645,22,@kingrugbyralph Hello! Try the solution on this web page and hopefully this helps https://t.co/xXnFFe1Zqp ^ES,Reply,,
919682432537939969,10/15/2017,http://twitter.com/AskPlayStation/status/919682432537939969,@X3zombie Sorry to hear that. We have sent you a DM for further assistance.,@AskPlayStation,Ask PlayStation,,,,Negative,Sadness,Twitter,,727791,1249427,3140,@X3zombie Sorry to hear that. We have sent you a DM for further assistance.,Reply,,
920392620442112001,10/17/2017,http://twitter.com/AskPS_UK/status/920392620442112001,@ConnorjoJohn That is true! ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,183896,63636,22,@ConnorjoJohn That is true! ^ES,Reply,,
920000794128277504,10/16/2017,http://twitter.com/AskPS_UK/status/920000794128277504,@David21909894 A member of our team will be in touch as soon as possible. Thanks! ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Neutral,Twitter,,183314,63512,22,@David21909894 A member of our team will be in touch as soon as possible. Thanks! ^ES,Reply,,
919686613004947457,10/15/2017,http://twitter.com/AskPlayStation/status/919686613004947457,@ny_mets_giants Anytime!,@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,727798,1249433,3140,@ny_mets_giants Anytime!,Reply,,
918892073788551170,10/13/2017,http://twitter.com/AskPS_UK/status/918892073788551170,@nedostizni_ps4 Hi there! Please check your direct messages ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,181838,63083,22,@nedostizni_ps4 Hi there! Please check your direct messages ^EG,Reply,,
919605611792338944,10/15/2017,http://twitter.com/AskPS_UK/status/919605611792338944,"@BadgerGnasher Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182800,63347,22,"@BadgerGnasher Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",Reply,,
918790875085500416,10/13/2017,http://twitter.com/AskPS_UK/status/918790875085500416,@brad_manning14 Hi there! I'm going to send you a DM. Please follow us if you haven't already ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Neutral,Twitter,,181624,63038,22,@brad_manning14 Hi there! I'm going to send you a DM. Please follow us if you haven't already ^ES,Reply,,
920318281063559168,10/17/2017,http://twitter.com/AskPS_UK/status/920318281063559168,@Bowloch Please go to Settings>Account Management>Account Information>PlayStation Subscriptions. ^DB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,183691,63585,22,@Bowloch Please go to Settings>Account Management>Account Information>PlayStation Subscriptions. ^DB,Reply,,
920362182801420289,10/17/2017,http://twitter.com/AskPS_UK/status/920362182801420289,"@MonstrahYT I can't see that very well I am afraid. Okay so, can you try doing a hard reset by pushing a pin in the hole at the back? ^ES",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,183817,63624,22,"@MonstrahYT I can't see that very well I am afraid. Okay so, can you try doing a hard reset by pushing a pin in the hole at the back? ^ES",Reply,,
919661193660219392,10/15/2017,http://twitter.com/AskPS_UK/status/919661193660219392,@ElTeraldo Have you tried [Settings] > [Account Management] > [Restore Licenses]? ^MN,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,182924,63387,22,@ElTeraldo Have you tried [Settings] > [Account Management] > [Restore Licenses]? ^MN,Reply,,
918954958141214722,10/13/2017,http://twitter.com/AskPlayStation/status/918954958141214722,@Numb_GamingXP We're glad that you were able to get through! Let us know if you have any other questions and welcome to Vue!,@AskPlayStation,Ask PlayStation,,,,Positive,Unclassified,Twitter,,727270,1249029,3135,@Numb_GamingXP We're glad that you were able to get through! Let us know if you have any other questions and welcome to Vue!,Reply,,
920397027497914368,10/17/2017,http://twitter.com/AskPS_UK/status/920397027497914368,"@chefdoc2000 Yes, me! How can I help? ^ES",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Unclassified,Twitter,,183917,63638,22,"@chefdoc2000 Yes, me! How can I help? ^ES",Reply,,
919982220403707904,10/16/2017,http://twitter.com/AskPS_UK/status/919982220403707904,@bill_sieben I'm going to send you a DM. Please follow us if you haven't already ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,183250,63497,22,@bill_sieben I'm going to send you a DM. Please follow us if you haven't already ^ES,Reply,,
918864136779567104,10/13/2017,http://twitter.com/Sony/status/918864136779567104,@SandKID_Omega @Pink Oh no!,@Sony,Sony,United States of America,New York,New York,Positive,Sadness,Twitter,,19546,4167455,1514,@SandKID_Omega @Pink Oh no!,Reply,,
919514393775403008,10/15/2017,http://twitter.com/AskPS_UK/status/919514393775403008,@CLC2498 Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182526,63284,22,@CLC2498 Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,Reply,,
919243397738762240,10/14/2017,http://twitter.com/AskPS_UK/status/919243397738762240,"@Cbcarpetclean Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182230,63223,22,"@Cbcarpetclean Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",Reply,,
920360358287519745,10/17/2017,http://twitter.com/Sony/status/920360358287519745,The real driving simulator is here. #GTSport #PS4 https://t.co/U2gngZcMoD https://t.co/8DH6tklli6,@Sony,Sony,United States of America,New York,New York,Neutral,Neutral,Twitter,,19580,4169147,1514,The real driving simulator is here. #GTSport #PS4 https://t.co/U2gngZcMoD https://t.co/8DH6tklli6,Tweet,,
919506870892683264,10/15/2017,http://twitter.com/AskPS_UK/status/919506870892683264,@amarillisz Hi there! You can send an email to help@uk.playstation.com for this ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Neutral,Twitter,,182501,63278,22,@amarillisz Hi there! You can send an email to help@uk.playstation.com for this ^EG,Reply,,
918893763036053504,10/13/2017,http://twitter.com/PlayStationUK/status/918893763036053504,"Gran Turismo is Back. Steelbook, exclusive cars and more. October 18. https://t.co/JpsbNt25HN",@PlayStationUK,PlayStation UK,United Kingdom,,,Neutral,Neutral,Twitter,,15814,552912,644,"Gran Turismo is Back.  Steelbook, exclusive cars and more. October 18. https://t.co/JpsbNt25HN",Tweet,,
918766552522076160,10/13/2017,http://twitter.com/AskPS_UK/status/918766552522076160,@CosmosTreats Can you sign in here? https://t.co/fFSG5RsMHo ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,181600,63034,22,@CosmosTreats Can you sign in here? https://t.co/fFSG5RsMHo ^ES,Reply,,
919130541042962432,10/14/2017,http://twitter.com/yosp/status/919130541042962432,@illtornworld GT Sport needs Internet connection to play most of the game modes and save progress. You can play parts of Arcade mode offline.,@yosp,Shuhei Yoshida,Japan,Tokyo,Tokyo,Neutral,Anger,Twitter,M,48064,316838,1061,@illtornworld GT Sport needs Internet connection to play most of the game modes and save progress.  You can play parts of Arcade mode offline.,Reply,,
919260475958943745,10/14/2017,http://twitter.com/AskPS_UK/status/919260475958943745,"@chloe39__ Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182266,63235,22,"@chloe39__ Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",Reply,,
920348660025692162,10/17/2017,http://twitter.com/AskPS_UK/status/920348660025692162,@CreaneyColum Have you made sure of this as this message would usually only appear when it isn't ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,183780,63611,22,@CreaneyColum Have you made sure of this as this message would usually only appear when it isn't ^ES,Reply,,
918891466667249664,10/13/2017,http://twitter.com/AskPS_UK/status/918891466667249664,@BrownieMUFC16 Hi again! Our team will be in touch as soon as they have processed your case ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,181835,63081,22,@BrownieMUFC16 Hi again! Our team will be in touch as soon as they have processed your case ^EG,Reply,,
919629526740631555,10/15/2017,http://twitter.com/AskPS_UK/status/919629526740631555,@chrillejensen Can you tell me a bit more about the issue so I can help? ^MN,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,182860,63363,22,@chrillejensen Can you tell me a bit more about the issue so I can help? ^MN,Reply,,
920285953637470210,10/17/2017,http://twitter.com/AskPlayStation/status/920285953637470210,@JustinCullen_ Hey Justin. Don't hesitate to contact us back if you need help with something else.,@AskPlayStation,Ask PlayStation,,,,Negative,Neutral,Twitter,,728170,1249747,3140,@JustinCullen_ Hey Justin. Don't hesitate to contact us back if you need help with something else.,Reply,,
919187559959486464,10/14/2017,http://twitter.com/PlayStationEU/status/919187559959486464,Got a question? Need support? Don't worry! @AskPS_UK are here to help all weekend. https://t.co/5qTybI2Wxs,@PlayStationEU,PlayStation Europe,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,20084,880006,624,Got a question? Need support? Don't worry! @AskPS_UK are here to help all weekend. https://t.co/5qTybI2Wxs,Tweet,,
918822603489411072,10/13/2017,http://twitter.com/AskPS_UK/status/918822603489411072,@W1KCELTU Hey! The deluxe edition would have involved some packs I am assuming? Try locating them within your library or download list ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,181696,63045,22,@W1KCELTU Hey! The deluxe edition would have involved some packs I am assuming? Try locating them within your library or download list ^ES,Reply,,
919613139896979456,10/15/2017,http://twitter.com/AskPlayStation/status/919613139896979456,@soleful_n Sorry that you are having issues! Do you have an error code that comes up on the screen and what device are you watching Vue on?,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,727677,1249376,3139,@soleful_n Sorry that you are having issues! Do you have an error code that comes up on the screen and what device are you watching Vue on?,Reply,,
